ID lección	Bloque	#	Tipo / Punti	Texto ES	Texto EN	Texto 2 ES	Texto 2 EN	Opción 1 ES	Opción 1 EN	Opción 2 ES	Opción 2 EN	Opción 3 ES	Opción 3 EN	Opción 4 ES	Opción 4 EN	Opción 5 ES	Opción 5 EN	Opción 6 ES	Opción 6 EN	Correcta	Pista ES	Pista EN	Tiempo (s)	Estado	Notas
estructura-de-video-completo	FILA	4						Escena	Scene	Número y duración, por ejemplo 5 s	Number and length, e.g. 5 s													Borrador	
estructura-de-video-completo	FILA	4						Texto narrado	Narration	Lo que dice la voz	What the voice says													Borrador	
estructura-de-video-completo	FILA	4						Prompt de imagen	Image prompt	Cómo se ve la escena	What the scene looks like													Borrador	
estructura-de-video-completo	FILA	4						Prompt de video	Video prompt	Qué se mueve y cómo va la cámara	What moves and how the camera goes													Borrador	
estructura-de-video-completo	FILA	4						Audio	Audio	Música o efectos	Music or sound effects													Borrador	
estructura-de-video-completo	PANTALLA	5	online	El secreto de un video profesional es la consistencia. Describe a tu personaje siempre con las mismas palabras, y si la herramienta lo permite, usa la misma imagen de referencia en todas las escenas.	The secret of a professional-looking video is consistency. Describe your character with the exact same words every time and, if the tool allows it, use the same reference image in every scene.																			Borrador	
estructura-de-video-completo	PANTALLA	6	hype	Guion, voz, escenas, prompts y edición. Con tu hoja organizada, un video de un minuto deja de ser un caos. ¡A practicar!	Script, voice, scenes, prompts and editing. With your sheet organized, a one-minute video stops being chaos. Let's practice!																			Borrador	
estructura-de-video-completo	EJERCICIO	1	opcion-multiple	¿Qué va primero al hacer un video corto con IA?	What comes first when making a short AI video?			La música	The music	La idea y el guion	The idea and the script	La edición final	The final edit	Los prompts de video	The video prompts					2	El guion manda.	The script is the boss.		Borrador	
estructura-de-video-completo	EJERCICIO	2	verdadero-falso	En un video corto, los primeros segundos deben enganchar a quien lo ve.	In a short video, the first seconds need to hook the viewer.															verdadero	Los primeros 3 segundos deciden si la gente se queda.	The first 3 seconds decide whether people stay.		Borrador	
estructura-de-video-completo	EJERCICIO	3	completar-frase	Para que un personaje se vea igual en todas las escenas, descríbelo siempre con las mismas	To keep a character looking the same in every scene, always describe it with the same	.	.	palabras	words	canciones	songs	fechas	dates							1	Es el secreto de la consistencia.	It's the secret of consistency.		Borrador	
estructura-de-video-completo	EJERCICIO	4	ordenar-pasos	Ordena las etapas de un video de un minuto:	Put the stages of a one-minute video in order:			Idea y guion	Idea and script	Grabar o generar la voz	Record or generate the voice	Dividir en escenas con su duración	Split into timed scenes	Prompts de imagen	Image prompts	Prompts de video	Video prompts	Música y edición final	Music and final edit		La voz marca el tiempo de las escenas, y la imagen va antes de animarla.	The voice sets scene timing, and the image comes before animating it.		Borrador	
estructura-de-video-completo	EJERCICIO	5	escribir-prompt	Escribe un prompt pidiéndole a una IA que divida tu guion de un minuto en escenas, en una tabla con las columnas de esta lección.	Write a prompt asking an AI to split your one-minute script into scenes, in a table with this lesson's columns.																Nombra las columnas: escena, texto narrado, prompt de imagen, prompt de video y audio.	Name the columns: scene, narration, image prompt, video prompt and audio.		Borrador	
estructura-de-video-completo	TAREA			Arma tu hoja de producción para un video de un minuto sobre algo que te apasione. Llena al menos las tres primeras escenas con sus prompts.	Build your production sheet for a one-minute video about something you love. Fill in at least the first three scenes with their prompts.																			Borrador	
sesgos	LECCION			Sesgos	Bias	Por qué la IA no es neutral.	Why AI isn't neutral.																180	Borrador	Mundo Brújula. Escrita por Claude, datos a septiembre de 2026.
sesgos	PLAN			Entender por qué la IA no es neutral y cómo notarlo.		Aprende de datos humanos, con sus prejuicios · Ejemplos: imágenes estereotipadas, filtros de hojas de vida injustos · Cómo reducirlo: pedir diversidad explícitamente y revisar los resultados																			Opción múltiple con un caso de sesgo.
sesgos	PANTALLA	1	boot	Pídele a una IA 'la imagen de un médico' y fíjate qué dibuja. Muchas veces sale un hombre de bata blanca. Eso tiene nombre: sesgo. Hoy aprendes a verlo.	Ask an AI for 'a picture of a doctor' and see what it draws. Often it's a man in a white coat. That has a name: bias. Today you learn to spot it.																			Borrador	
sesgos	PANTALLA	2	leyendo	Un sesgo es una inclinación injusta hacia un lado. La IA aprende de datos creados por personas, y las personas tenemos prejuicios. La IA los copia y a veces los agranda.	A bias is an unfair lean toward one side. AI learns from data created by people, and people have prejudices. AI copies them, and sometimes amplifies them.																			Borrador	
sesgos	PANTALLA	3	error	Dónde aparece el sesgo con más frecuencia:	Where bias shows up most often:																			Borrador	
sesgos	GRAFICO_TABLA	3						Dónde	Where	Cómo se ve	What it looks like													Borrador	
sesgos	FILA	3						Imágenes	Images	Estereotipos de profesiones o de belleza	Stereotypes about jobs or beauty													Borrador	
sesgos	FILA	3						Contratación	Hiring	Filtros de hojas de vida que prefieren un perfil	Resume filters that favor one profile													Borrador	
sesgos	FILA	3						Idiomas	Languages	Responde mejor en inglés que en otros idiomas	Answers better in English than in other languages													Borrador	
sesgos	FILA	3						Cultura	Culture	Ejemplos pensados solo para Estados Unidos	Examples that only fit the United States													Borrador	
sesgos	PANTALLA	4	info	Un caso real: en 2018 la agencia Reuters contó que Amazon abandonó una herramienta de IA para revisar hojas de vida. Había aprendido de contrataciones pasadas, casi todas de hombres, y castigaba los currículos que mencionaban a mujeres.	A real case: in 2018 Reuters reported that Amazon dropped an AI tool for screening resumes. It had learned from past hires, mostly men, and penalized resumes that mentioned women.																			Borrador	
sesgos	PANTALLA	5	online	Cómo reducirlo en tu día a día:	How to reduce it in your day-to-day:																			Borrador	
sesgos	GRAFICO_FLUJO	5						Pide diversidad de forma explícita	Ask for diversity explicitly	Revisa el resultado con ojo crítico	Review the result with a critical eye	Pide otra versión si ves un estereotipo	Ask for another version if you see a stereotype	Usa la versión corregida	Use the corrected version									Borrador	
sesgos	PANTALLA	6	hype	La IA no es neutral porque nosotros tampoco lo somos. Tu ojo crítico es el mejor filtro, y en decisiones sobre personas, como contratar a alguien, decide una persona. ¡A practicar!	AI isn't neutral because we aren't either. Your critical eye is the best filter, and when decisions affect people, like hiring someone, a person decides. Let's practice!																			Borrador	
sesgos	EJERCICIO	1	opcion-multiple	Pides 'fotos de ingenieros' y todas muestran hombres jóvenes. ¿Qué está pasando?	You ask for 'photos of engineers' and they all show young men. What's going on?			Es un error de tu internet	It's an internet glitch	Es un sesgo aprendido de los datos	It's a bias learned from the data	Así lo pidió la ley	The law requires it	La IA se quedó sin imágenes	The AI ran out of images					2	La IA copia lo que más vio.	AI copies what it saw most.		Borrador	
sesgos	EJERCICIO	2	verdadero-falso	La IA es neutral porque es una máquina.	AI is neutral because it's a machine.															falso	Piensa de dónde salen sus datos.	Think about where its data comes from.		Borrador	
sesgos	EJERCICIO	3	completar-frase	La IA hereda los prejuicios de los	AI inherits the prejudices in the	con los que aprendió.	it learned from.	datos	data	cables	cables	colores	colors							1	Aprende de lo que personas escribieron y fotografiaron.	It learns from what people wrote and photographed.		Borrador	
sesgos	EJERCICIO	4	ordenar-pasos	Ordena cómo reducir el sesgo al usar una IA:	Put in order how to reduce bias when using AI:			Pide diversidad de forma explícita	Ask for diversity explicitly	Revisa el resultado con ojo crítico	Review the result with a critical eye	Pide otra versión si ves un estereotipo	Ask for another version if you see a stereotype	Usa la versión corregida	Use the corrected version						Primero pides, luego revisas, corriges y al final usas.	First you ask, then you review and fix, and finally you use it.		Borrador	
sesgos	EJERCICIO	5	escribir-prompt	Escribe un prompt para generar la imagen de un equipo de trabajo que muestre diversidad de edades, géneros y orígenes.	Write a prompt to generate an image of a work team showing a mix of ages, genders and backgrounds.																Dilo de forma explícita: si no lo pides, la IA elige lo más común.	Say it explicitly: if you don't ask, the AI picks the most common option.		Borrador	
sesgos	TAREA			Pídele a una IA imágenes de tres profesiones (por ejemplo: enfermería, piloto y chef). Anota qué estereotipos aparecen y prueba corregirlos con tu prompt.	Ask an AI for images of three jobs (for example: nurse, pilot and chef). Note which stereotypes show up and try to fix them with your prompt.																			Borrador	
privacidad	LECCION			Privacidad	Privacy	Qué no compartir con una IA.	What not to share with an AI.																180	Borrador	Mundo Brújula. Escrita por Claude, datos a septiembre de 2026.
privacidad	PLAN			Saber qué no compartir con una IA.		No pegar contraseñas, documentos de identidad, datos de salud ni datos de clientes · Revisar si la herramienta usa tus conversaciones para entrenar y cómo desactivarlo · Anonimizar antes de pegar																			Verdadero/falso: ¿esto se puede compartir?
privacidad	PANTALLA	1	boot	Chatear con una IA se siente privado, como hablar con un amigo. Pero lo que escribes viaja a los servidores de una empresa y puede guardarse. Hoy vemos qué cuidar.	Chatting with an AI feels private, like talking to a friend. But what you type travels to a company's servers and may be stored. Today we look at what to protect.																			Borrador	
privacidad	PANTALLA	2	error	Esto nunca lo pegues en un chat de IA:	Never paste these into an AI chat:																			Borrador	
privacidad	GRAFICO_TABLA	2						No compartas	Don't share	Por qué	Why													Borrador	
privacidad	FILA	2						Contraseñas y códigos de verificación	Passwords and verification codes	Dan acceso a tus cuentas	They unlock your accounts													Borrador	
privacidad	FILA	2						Número de documento y datos bancarios	ID and bank details	Sirven para suplantarte	They can be used to impersonate you													Borrador	
privacidad	FILA	2						Datos de salud tuyos o de otros	Health data, yours or others'	Son de lo más sensible	They're among the most sensitive													Borrador	
privacidad	FILA	2						Datos de clientes o de tu empresa	Customer or company data	Puedes violar contratos y leyes	You may break contracts and laws													Borrador	
privacidad	PANTALLA	3	leyendo	Muchas apps pueden usar tus conversaciones para mejorar sus modelos. Busca en la configuración la opción que controla eso y decide si la dejas encendida. Varias apps también ofrecen chats temporales que no quedan en tu historial.	Many apps can use your conversations to improve their models. Look in the settings for the option that controls this and decide whether to leave it on. Several apps also offer temporary chats that don't stay in your history.																			Borrador	
privacidad	PANTALLA	4	online	Si necesitas ayuda con un caso real, anonimízalo: cambia los nombres por 'Cliente A', quita documentos y teléfonos, y redondea cifras si no importan. La IA te ayuda igual y tus datos quedan a salvo.	If you need help with a real case, anonymize it: replace names with 'Client A', remove ID and phone numbers, and round figures if they don't matter. The AI helps just as well and your data stays safe.																			Borrador	
privacidad	PANTALLA	5	hype	Antes de pegar algo, hazte una pregunta: ¿me molestaría que lo leyera un desconocido? Si la respuesta es sí, no lo pegues o anonimízalo primero. ¡A practicar!	Before pasting anything, ask yourself: would I mind a stranger reading this? If yes, don't paste it, or anonymize it first. Let's practice!																			Borrador	
privacidad	EJERCICIO	1	opcion-multiple	¿Cuál de estas cosas puedes compartir con una IA sin problema?	Which of these can you safely share with an AI?			El código que te llegó por mensaje para entrar a tu banco	The code you got by text to log in to your bank	Una receta de arepas que quieres mejorar	A pancake recipe you want to improve	La historia clínica de tu vecino	Your neighbor's medical records	La lista de clientes de tu empresa con teléfonos	Your company's client list with phone numbers					2	Busca la que no tiene datos personales ni secretos.	Look for the one with no personal data or secrets.		Borrador	
privacidad	EJERCICIO	2	verdadero-falso	Antes de pegar un documento del trabajo, conviene quitar nombres y datos personales.	Before pasting a work document, it's smart to remove names and personal data.															verdadero	Es lo que llamamos anonimizar.	That's what we call anonymizing.		Borrador	
privacidad	EJERCICIO	3	completar-frase	Reemplazar nombres reales por 'Cliente A' antes de pegar un texto se llama	Replacing real names with 'Client A' before pasting a text is called	.	.	anonimizar	anonymizing	formatear	formatting	traducir	translating							1	Quitarle el nombre a algo.	Taking the name out of something.		Borrador	
privacidad	EJERCICIO	4	ordenar-pasos	Ordena cómo pedir ayuda con un documento del trabajo de forma segura:	Put in order how to get help with a work document safely:			Lee el texto completo	Read the whole text	Quita o reemplaza nombres, documentos y teléfonos	Remove or replace names, ID and phone numbers	Revisa que no quede nada sensible	Check nothing sensitive is left	Pégalo y haz tu pregunta	Paste it and ask your question						Pegar es lo último.	Pasting comes last.		Borrador	
privacidad	EJERCICIO	5	escribir-prompt	Escribe un prompt pidiendo ayuda para responder la queja de un cliente, sin incluir ningún dato personal.	Write a prompt asking for help answering a customer complaint, without including any personal data.																Usa 'el cliente' en vez de su nombre y cuenta solo el problema.	Use 'the customer' instead of a name and describe only the problem.		Borrador	
privacidad	TAREA			Abre la configuración de la app de IA que más usas y busca la opción que decide si tus chats se usan para entrenar. Decide si la dejas encendida o apagada.	Open the settings of the AI app you use most and find the option that decides whether your chats are used for training. Decide whether to leave it on or off.																			Borrador	
derechos-de-autor	LECCION			Derechos de autor	Copyright	De quién es el contenido generado.	Who owns generated content.																180	Borrador	Mundo Brújula. Escrita por Claude, datos a septiembre de 2026.
derechos-de-autor	PLAN			Conocer las preguntas clave sobre de quién es lo que genera la IA.		Las reglas cambian según el país y siguen evolucionando · En varios países, lo creado solo por IA sin aporte humano no tiene protección de autor · Leer los términos de cada herramienta · Cuidado al imitar a artistas vivos para uso comercial																			Contenido sensible a cambios: revisar antes de publicar. No es asesoría legal.
derechos-de-autor	PANTALLA	1	boot	Creaste una imagen increíble con IA. ¿Es tuya? ¿La puedes vender? La respuesta corta es: depende. Hoy te doy la brújula para no perderte. Ojo: esto no es asesoría legal.	You made an amazing image with AI. Is it yours? Can you sell it? The short answer: it depends. Today I'll give you a compass so you don't get lost. Note: this isn't legal advice.																			Borrador	
derechos-de-autor	PANTALLA	2	leyendo	El tema tiene tres preguntas grandes. ¿Con qué obras aprendió la IA? ¿De quién es lo que genera? ¿Puedo imitar el estilo de un artista? Cada país responde distinto, y las reglas siguen cambiando.	The topic has three big questions. Which works did the AI learn from? Who owns what it generates? Can I imitate an artist's style? Every country answers differently, and the rules keep changing.																			Borrador	
derechos-de-autor	PANTALLA	3	info	En Estados Unidos, la Oficina de Derechos de Autor no registra obras hechas solo por IA. En marzo de 2026 la Corte Suprema se negó a revisar el caso Thaler, y la regla sigue: hace falta un autor humano. Si tú aportas creatividad, esa parte sí puede protegerse.	In the United States, the Copyright Office won't register works made solely by AI. In March 2026 the Supreme Court declined to hear the Thaler case, so the rule stands: there has to be a human author. If you add creative input, that part can be protected.																			Borrador	Pantalla viva: revisar cada semana con el Radar IA.
derechos-de-autor	PANTALLA	4	error	Sobre la primera pregunta hay pelea: escritores, artistas y medios han demandado a empresas de IA por entrenar con sus obras sin permiso. Uno de los casos más conocidos es el del New York Times contra OpenAI y Microsoft, de 2023.	The first question is being fought over: writers, artists and news outlets have sued AI companies for training on their work without permission. One of the best-known cases is The New York Times against OpenAI and Microsoft, filed in 2023.																			Borrador	
derechos-de-autor	PANTALLA	5	online	Buenas prácticas mientras las reglas se aclaran:	Good practices while the rules get sorted out:																			Borrador	
derechos-de-autor	GRAFICO_TABLA	5						Haz esto	Do this	Por qué	Why													Borrador	
derechos-de-autor	FILA	5						Lee los términos de la herramienta	Read the tool's terms	Dicen qué puedes hacer con lo que generas	They say what you can do with what you create													Borrador	
derechos-de-autor	FILA	5						No imites a artistas vivos para vender	Don't imitate living artists to sell work	Respetas su trabajo y te evitas problemas	You respect their work and avoid trouble													Borrador	
derechos-de-autor	FILA	5						Aporta tu parte	Add your own touch	Edita, combina y dale tu toque	Edit, combine and make it yours													Borrador	
derechos-de-autor	FILA	5						Cuenta cuándo usaste IA	Say when you used AI	Genera confianza con tu público	It builds trust with your audience													Borrador	
derechos-de-autor	PANTALLA	6	hype	Si hay dinero de por medio, consulta a un abogado de tu país. Y ahora, ¡a practicar!	If money is involved, talk to a lawyer in your country. And now, let's practice!																			Borrador	
derechos-de-autor	EJERCICIO	1	opcion-multiple	En Estados Unidos, ¿qué pasa con una obra hecha solo por IA, sin aporte humano?	In the United States, what happens to a work made solely by AI, with no human input?			La protege automáticamente la ley	The law protects it automatically	No se puede registrar como obra con derechos de autor	It can't be registered for copyright	Es propiedad del gobierno	It belongs to the government	Pertenece a quien la vea primero	It belongs to whoever sees it first					2	Hace falta un autor humano.	There has to be a human author.		Borrador	
derechos-de-autor	EJERCICIO	2	verdadero-falso	Las reglas sobre IA y derechos de autor son iguales en todos los países.	The rules on AI and copyright are the same in every country.															falso	Recuerda: cada país responde distinto.	Remember: every country answers differently.		Borrador	
derechos-de-autor	EJERCICIO	3	completar-frase	Antes de vender algo creado con una herramienta de IA, lee sus	Before selling something made with an AI tool, read its	.	.	términos	terms	comentarios	comments	anuncios	ads							1	Ahí dice qué puedes hacer con lo que generas.	That's where it says what you can do with what you create.		Borrador	
derechos-de-autor	EJERCICIO	4	ordenar-pasos	Ordena cómo publicar de forma responsable algo hecho con IA:	Put in order how to responsibly publish something made with AI:			Revisa los términos de la herramienta	Check the tool's terms	Genera la base con la IA	Generate the base with AI	Edítala y aporta tu parte	Edit it and add your own touch	Publica contando que usaste IA	Publish, saying you used AI						Antes de crear, conoce las reglas; publicar es lo último.	Know the rules before creating; publishing comes last.		Borrador	
derechos-de-autor	EJERCICIO	5	escribir-prompt	Escribe un prompt visual que describa un estilo (técnica, colores, época) en vez de nombrar a un artista vivo.	Write a visual prompt that describes a style (technique, colors, era) instead of naming a living artist.																Ejemplo: acuarela botánica, tonos pastel, estilo de libro antiguo.	Example: botanical watercolor, pastel tones, vintage book style.		Borrador	
derechos-de-autor	TAREA			Busca los términos de uso de la herramienta de imágenes que más usas y encuentra qué dicen sobre el uso comercial de lo que generas.	Find the terms of use for the image tool you use most and see what they say about commercial use of what you create.																			Borrador	
que-es-automatizar	LECCION			Qué es automatizar con IA	What automating with AI means	La idea básica.	The basic idea.																180	Borrador	Mundo Autómata. Escrita por Claude, datos a septiembre de 2026.
que-es-automatizar	PLAN			Entender la idea de automatizar y dónde entra la IA.		Una automatización = un disparador (llega un correo) y una acción (guardarlo en una hoja) · La IA es el paso 'inteligente': clasificar, resumir, responder · Sirve para tareas repetitivas																			Flujo: disparador → IA → acción.
que-es-automatizar	PANTALLA	1	boot	¿Copias todos los días los pedidos de WhatsApp a una hoja de Excel? Eso que haces una y otra vez lo puede hacer una automatización. Bienvenido al planeta de las máquinas que trabajan por ti.	Do you copy orders from your messages into a spreadsheet every day? That task you repeat over and over can be done by an automation. Welcome to the planet of machines that work for you.																			Borrador	
que-es-automatizar	PANTALLA	2	leyendo	Toda automatización tiene dos partes: un disparador, que es algo que pasa, y una acción, que es algo que se hace solo. Por ejemplo: llega un correo con una factura y el archivo se guarda en una carpeta.	Every automation has two parts: a trigger, which is something that happens, and an action, which is something that gets done on its own. For example: an email arrives with an invoice and the file is saved to a folder.																			Borrador	
que-es-automatizar	PANTALLA	3	loading	La IA entra en la mitad, como el paso inteligente que lee, clasifica, resume o responde:	AI comes in the middle, as the smart step that reads, sorts, summarizes or replies:																			Borrador	
que-es-automatizar	GRAFICO_FLUJO	3						Disparador: algo pasa	Trigger: something happens	IA: entiende y decide	AI: understands and decides	Acción: algo se hace solo	Action: something gets done automatically											Borrador	
que-es-automatizar	PANTALLA	4	info	Ejemplos de tareas repetitivas que la IA puede automatizar:	Examples of repetitive tasks AI can automate:																			Borrador	
que-es-automatizar	GRAFICO_TABLA	4						Tarea repetitiva	Repetitive task	Con IA	With AI													Borrador	
que-es-automatizar	FILA	4						Correos de clientes	Customer emails	Los clasifica por urgencia	Sorts them by urgency													Borrador	
que-es-automatizar	FILA	4						Facturas en PDF	PDF invoices	Saca fecha y valor a una hoja	Pulls date and amount into a sheet													Borrador	
que-es-automatizar	FILA	4						Comentarios en redes	Social media comments	Resume qué pide la gente	Summarizes what people are asking for													Borrador	
que-es-automatizar	FILA	4						Formularios de inscripción	Sign-up forms	Redacta un mensaje de bienvenida	Drafts a welcome message													Borrador	
que-es-automatizar	PANTALLA	5	hype	Un paso más allá están los agentes: IA que decide varios pasos por su cuenta. Son más potentes, pero necesitan más supervisión. Por ahora, domina lo básico. ¡A practicar!	One step further are agents: AI that decides several steps on its own. They're more powerful, but they need more supervision. For now, master the basics. Let's practice!																			Borrador	
que-es-automatizar	EJERCICIO	1	opcion-multiple	En 'cuando llega un correo con factura, guardar el archivo en una carpeta', ¿cuál es el disparador?	In 'when an email with an invoice arrives, save the file to a folder', what's the trigger?			Guardar el archivo	Saving the file	Que llegue el correo con factura	The email with the invoice arriving	La carpeta	The folder	El computador	The computer					2	El disparador es lo que pasa primero.	The trigger is what happens first.		Borrador	
que-es-automatizar	EJERCICIO	2	verdadero-falso	Las automatizaciones sirven sobre todo para tareas repetitivas.	Automations are mostly useful for repetitive tasks.															verdadero	Piensa en lo que haces una y otra vez.	Think about what you do over and over.		Borrador	
que-es-automatizar	EJERCICIO	3	completar-frase	En una automatización, lo que pasa primero y pone todo en marcha se llama	In an automation, the thing that happens first and sets everything off is called the	.	.	disparador	trigger	resumen	summary	archivo	file							1	Como el gatillo que arranca todo.	Like the switch that starts it all.		Borrador	
que-es-automatizar	EJERCICIO	4	ordenar-pasos	Ordena las partes de una automatización con IA:	Put the parts of an AI automation in order:			Disparador: algo pasa	Trigger: something happens	IA: entiende y decide	AI: understands and decides	Acción: algo se hace solo	Action: something gets done automatically								La IA va en la mitad.	AI goes in the middle.		Borrador	
que-es-automatizar	EJERCICIO	5	escribir-prompt	Describe una tarea repetitiva de tu vida y cómo sería su automatización: disparador, paso de IA y acción.	Describe a repetitive task in your life and what its automation would look like: trigger, AI step and action.																Empieza con 'Cuando pase...' y sigue con qué haría la IA.	Start with 'When this happens...' and then what the AI would do.		Borrador	
que-es-automatizar	TAREA			Haz una lista de tres tareas que repites cada semana. Para cada una, escribe cuál sería el disparador y la acción. Guárdala para la próxima lección.	List three tasks you repeat every week. For each one, write down what the trigger and the action would be. Keep the list for the next lesson.																			Borrador	
tu-primer-flujo	LECCION			Tu primer flujo automático	Your first automated flow	Un ejemplo simple de principio a fin.	A simple example from start to finish.																180	Borrador	Mundo Autómata. Escrita por Claude, datos a septiembre de 2026.
tu-primer-flujo	PLAN			Armar mentalmente un flujo automático completo.		Ejemplo: llega un correo → la IA lo resume → el resumen va a una hoja o a un mensaje · Probar con pocos casos antes de dejarlo solo · Revisar los resultados al principio																			Ordenar los pasos del flujo.
tu-primer-flujo	PANTALLA	1	boot	Basta de teoría: hoy armamos, de principio a fin, un flujo automático real. Un pequeño negocio recibe muchos correos de clientes y se le escapan los urgentes. Vamos a arreglarlo.	Enough theory: today we build a real automated flow from start to finish. A small business gets lots of customer emails and misses the urgent ones. Let's fix that.																			Borrador	
tu-primer-flujo	PANTALLA	2	loading	Así queda el flujo completo:	Here's the complete flow:																			Borrador	
tu-primer-flujo	GRAFICO_FLUJO	2						Llega un correo de un cliente	A customer email arrives	La IA lo resume y marca la urgencia	AI summarizes it and marks urgency	Se agrega una fila a la hoja de seguimiento	A row is added to the tracking sheet	Si es urgente, te llega un aviso	If urgent, you get an alert									Borrador	
tu-primer-flujo	PANTALLA	3	leyendo	Cada pieza tiene su papel:	Each piece has its job:																			Borrador	
tu-primer-flujo	GRAFICO_TABLA	3						Pieza	Piece	En nuestro ejemplo	In our example													Borrador	
tu-primer-flujo	FILA	3						Disparador	Trigger	Correo nuevo en la bandeja de ventas	New email in the sales inbox													Borrador	
tu-primer-flujo	FILA	3						Paso de IA	AI step	Resumir en 2 líneas y clasificar	Summarize in 2 lines and classify													Borrador	
tu-primer-flujo	FILA	3						Acción 1	Action 1	Nueva fila en Google Sheets	New row in Google Sheets													Borrador	
tu-primer-flujo	FILA	3						Condición	Condition	Solo si la urgencia es alta	Only if urgency is high													Borrador	
tu-primer-flujo	FILA	3						Acción 2	Action 2	Mensaje al celular del dueño	Message to the owner's phone													Borrador	
tu-primer-flujo	PANTALLA	4	info	El prompt dentro de un flujo debe ser muy preciso, porque nadie lo va a leer antes. Por ejemplo: 'Resume este correo en máximo 2 líneas. Luego escribe solo una palabra para la urgencia: alta, media o baja'.	The prompt inside a flow must be very precise, because nobody reads it before it runs. For example: 'Summarize this email in 2 lines max. Then write just one word for urgency: high, medium or low'.																			Borrador	
tu-primer-flujo	PANTALLA	5	error	Antes de dejarlo solo, pruébalo con cinco o diez correos y revisa los resultados la primera semana. Y las decisiones importantes, como un reembolso, siempre las toma una persona. ¡A practicar!	Before letting it run alone, test it with five or ten emails and check the results for the first week. And important decisions, like a refund, are always made by a person. Let's practice!																			Borrador	
tu-primer-flujo	EJERCICIO	1	opcion-multiple	¿Por qué el prompt dentro de un flujo debe ser tan preciso?	Why does the prompt inside a flow need to be so precise?			Porque es más barato	Because it's cheaper	Porque nadie lo revisa antes de que se ejecute	Because nobody checks it before it runs	Porque la IA no lee textos largos	Because the AI can't read long text	Porque así se ve más profesional	Because it looks more professional					2	En un flujo, la IA trabaja sola.	In a flow, the AI works alone.		Borrador	
tu-primer-flujo	EJERCICIO	2	verdadero-falso	Una vez creado, un flujo automático se puede dejar solo sin probarlo.	Once built, an automated flow can be left alone without testing.															falso	Recuerda la prueba con pocos casos.	Remember the test with a few cases.		Borrador	
tu-primer-flujo	EJERCICIO	3	completar-frase	La regla 'solo si la urgencia es alta' es una	The rule 'only if urgency is high' is a	del flujo.	in the flow.	condición	condition	contraseña	password	canción	song							1	Decide si la siguiente acción ocurre o no.	It decides whether the next action happens.		Borrador	
tu-primer-flujo	EJERCICIO	4	ordenar-pasos	Ordena el flujo de correos del ejemplo:	Put the example email flow in order:			Llega un correo de un cliente	A customer email arrives	La IA lo resume y marca la urgencia	AI summarizes it and marks urgency	Se agrega una fila a la hoja de seguimiento	A row is added to the tracking sheet	Si es urgente, te llega un aviso	If urgent, you get an alert						El aviso depende de la urgencia que marcó la IA.	The alert depends on the urgency the AI marked.		Borrador	
tu-primer-flujo	EJERCICIO	5	escribir-prompt	Escribe el prompt que iría dentro de un flujo para clasificar comentarios de clientes como felicitación, queja o pregunta.	Write the prompt that would go inside a flow to classify customer comments as praise, complaint or question.																Pide que responda con una sola palabra de tu lista.	Ask it to reply with a single word from your list.		Borrador	
tu-primer-flujo	TAREA			Toma una de las tareas de tu lista de la lección anterior y dibuja su flujo en papel: disparador, paso de IA, condición y acciones.	Take one of the tasks from last lesson's list and sketch its flow on paper: trigger, AI step, condition and actions.																			Borrador	
herramientas-sin-codigo	LECCION			Herramientas sin código	No-code tools	Automatizar sin programar.	Automate without programming.																180	Borrador	Mundo Autómata. Escrita por Claude, datos a septiembre de 2026.
herramientas-sin-codigo	PLAN			Conocer herramientas para automatizar sin programar.		Zapier, Make y n8n conectan aplicaciones con bloques · Diferencias: facilidad, precio, si se puede instalar en tu propio servidor · Empezar con un solo flujo pequeño																			Opción múltiple: ¿qué herramienta para qué caso?
herramientas-sin-codigo	PANTALLA	1	boot	¿Y cómo se construye un flujo sin saber programar? Con herramientas sin código: conectas tus apps arrastrando bloques, como armar un Lego.	So how do you build a flow without knowing how to code? With no-code tools: you connect your apps by dragging blocks, like building with Lego.																			Borrador	
herramientas-sin-codigo	PANTALLA	2	leyendo	Las tres más conocidas:	The three best known:																			Borrador	
herramientas-sin-codigo	GRAFICO_TABLA	2						Herramienta	Tool	Ideal para	Best for													Borrador	
herramientas-sin-codigo	FILA	2						Zapier	Zapier	Empezar fácil; conecta miles de apps	Easy start; connects thousands of apps													Borrador	
herramientas-sin-codigo	FILA	2						Make	Make	Flujos más complejos en un diagrama visual	More complex flows in a visual diagram													Borrador	
herramientas-sin-codigo	FILA	2						n8n	n8n	Instalarla en tu propio servidor; más técnica y flexible	Installing on your own server; more technical and flexible													Borrador	
herramientas-sin-codigo	PANTALLA	3	info	Zapier y Make tienen planes gratuitos con límites y cobran según cuánto trabajo hace tu flujo al mes: cada acción cuenta. n8n es gratis si la instalas tú mismo, y también tiene una versión de pago en la nube. Para aprender, lo gratuito sobra.	Zapier and Make have free plans with limits and charge by how much work your flow does each month: every action counts. n8n is free if you install it yourself, and there's also a paid cloud version. For learning, the free options are plenty.																			Borrador	
herramientas-sin-codigo	PANTALLA	4	online	La mejor forma de empezar:	The best way to get started:																			Borrador	
